מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה,Unnamed: 17,סוף מידע
1329,9763.0,התחייבות להשקעה,Signal Alpha III GP Limited,,מספר שותפות,Signal 3,28999293.0,פנימי,EUR,2025-05-28,28.838,115.6432638,13.70243,53.175020101,0.00475151882932242,2031-07-13 00:00:00,,
1329,9763.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER D LP,28999146.0,פנימי,USD,2022-04-27,20.0,65.82,2.06961,6.84213066,0.001034805,2030-12-06 00:00:00,,
1329,9763.0,התחייבות להשקעה,accolade investment associates VIII-C LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners 8-C Feeder (Anthos 5),29994299.0,פנימי,USD,2021-06-28,4.0,13.044,0.2,0.6612,0.0005,2033-03-31 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי נגב אנרגיה,29992710.0,פנימי,ILS,2016-07-17,4.7479,4.7479,0.066909999,0.066909999,0.000140925459676909,2026-07-21 00:00:00,,
1329,9763.0,התחייבות להשקעה,KPS Special Situations Mid-Cap Fund II,,מספר שותפות,KPS Mid-Cap II,28999282.0,פנימי,USD,2024-09-30,2.68068,9.92923872,2.68068,8.86232808,0.01,2037-09-27 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Thoma Bravo Discover Partners IV[-P]9, L.P.",,"מספר תאגיד או שותפות בחו""ל",Thoma Bravo Discover 4,28999125.0,פנימי,USD,2022-05-18,6.0,20.124,0.96,3.17376,0.0016,2035-06-30 00:00:00,,
1329,9763.0,התחייבות להשקעה,"LCN North American GP III, L.P.",,"מספר תאגיד או שותפות בחו""ל",LCN NA 3 QFPF,29993940.0,פנימי,USD,2020-12-02,8.25546,27.15220794,0.367879999,1.216211276694,0.000445620230732145,2028-08-24 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Clarion CLO II GP, LP",,מספר שותפות,CLARION 2,28999104.0,פנימי,USD,2022-01-31,22.0,70.29,0.34702,1.14724812,0.000157736363636363,2028-05-07 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Klirmark Fund IV (G.P.), L.P",,"מספר תאגיד או שותפות בחו""ל",Klirmark Opportunity Fund 4,28999218.0,פנימי,ILS,2023-03-15,233.45,233.45,123.7285,123.7285,0.0053,2033-03-13 00:00:00,,
1329,9763.0,התחייבות להשקעה,Signal Alpha II GP limited,,"מספר תאגיד או שותפות בחו""ל",Signal Alpha 2,29993539.0,פנימי,EUR,2019-07-31,20.99304,81.866558088,2.4551,9.52750657,0.00116948283812158,2027-07-31 00:00:00,,
1329,9763.0,התחייבות להשקעה,Zeev Ventures management IX,,"מספר תאגיד או שותפות בחו""ל",ZEEV Ventures 9,28999179.0,פנימי,USD,2022-10-03,1.0,3.583,0.014,0.046284,0.00014,2037-07-01 00:00:00,,
1329,9763.0,התחייבות להשקעה,Value AP Partners II Ltd,,ח.פ.,AP PARTNERS 2,28999163.0,פנימי,ILS,2022-11-22,63.33333,63.33333,44.23832,44.23832,0.00698499826236832,2034-12-28 00:00:00,,
1329,9763.0,התחייבות להשקעה,LCN European Fund III GP S.à r.l.,,"מספר תאגיד או שותפות בחו""ל",LCN EU 3,29993727.0,פנימי,EUR,2020-01-15,5.25283,20.252811348,0.22517,0.873817219,0.00042866416769627,2030-08-24 00:00:00,,
1329,9763.0,התחייבות להשקעה,"ECV IL OPP GP I, L.P.",,מספר שותפות,Entree ECV IL OPP 1,29993937.0,פנימי,USD,2020-11-29,2.01247,6.67938793,0.07595,0.2510907,0.000377396930140573,2031-06-03 00:00:00,,
1329,9763.0,התחייבות להשקעה - צמיתה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי חוצה לישראל 1,28999198.0,פנימי,ILS,2023-01-17,5.06437,5.06437,1.20764,1.20764,0.00238458090542357,NR,,
1329,9763.0,התחייבות להשקעה,Terramont Infrastructure GP LLC,,"מספר תאגיד או שותפות בחו""ל",Terramont,28999149.0,פנימי,USD,2022-04-15,27.83386,89.04051814,9.92484,32.81152104,0.00356574330689311,2035-04-15 00:00:00,,
1329,9763.0,התחייבות להשקעה,Mideal Assets Management Ltd,,ח.פ.,Mideal 1,29992746.0,פנימי,EUR,2016-12-01,4.99973,20.376399615,0.34647,1.344546129,0.000692977420780722,2027-01-30 00:00:00,,
1329,9763.0,התחייבות להשקעה - צמיתה,RM-GP LLC,,"מספר תאגיד או שותפות בחו""ל","עורק ארה""ב - JV ניו יורק",28999152.0,פנימי,USD,2022-06-30,25.0,83.125,6.71189,22.18950834,0.002684756,NR,,
1329,9763.0,התחייבות להשקעה,Francisco Partners VII ,,מספר שותפות,	Francisco Partners VII[-A] L.P,28999122.0,פנימי,USD,2022-02-17,10.5,33.4845,6.46274,21.36581844,0.00615499047619047,2035-04-30 00:00:00,,
1329,9763.0,התחייבות להשקעה,LCN Sterling GP S.à r.l.,,"מספר תאגיד או שותפות בחו""ל",LCN UK QII,28999109.0,פנימי,GBP,2022-05-30,15.4,64.56296,0.026709999,0.1186164345591,1.73441551948051e-05,2039-05-26 00:00:00,,
1329,9763.0,התחייבות להשקעה,"OEP VIII General Partner, L.P.,",,"מספר תאגיד או שותפות בחו""ל",One Equity Partners 8 - A,28999101.0,פנימי,USD,2021-12-14,8.5,26.4605,1.5686,5.1857916,0.00184541176470588,2034-04-07 00:00:00,,
1329,9763.0,התחייבות להשקעה - צמיתה,Value AP Partners II Ltd,,ח.פ.,AP Partners II Soglowek L.P.,28999295.0,פנימי,ILS,2025-05-28,16.88889,16.88889,2.00133,2.00133,0.00118499794835539,NR,,
1329,9763.0,התחייבות להשקעה,State of minds ventures momentum GP LP,,ח.פ.,SOMV Momentum,29994360.0,פנימי,USD,2021-12-08,2.0,6.222,0.20933,0.69204498,0.00104665,2032-08-16 00:00:00,,
1329,9763.0,התחייבות להשקעה,Zeev Ventures management VII,,"מספר תאגיד או שותפות בחו""ל",Zeev ventures 7,29994278.0,פנימי,USD,2021-05-26,1.0,3.247,0.01,0.03306,0.0001,2031-05-26 00:00:00,,
1329,9763.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER C LP,28999147.0,פנימי,USD,2022-04-27,12.0,39.492,1.24176,4.10525856,0.0010348,2030-12-06 00:00:00,,
1329,9763.0,התחייבות להשקעה,"10D Management II, L.P",,"מספר תאגיד או שותפות בחו""ל",10D,28999106.0,פנימי,USD,2021-12-31,3.0,9.33,1.413,4.671378,0.00471,2035-10-31 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי כוכב הירדן,29992808.0,פנימי,ILS,2017-07-19,3.99893,3.99893,0.11797,0.11797,0.000295003913546873,2027-12-14 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Stage One Capital  (G.P.) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",STAGEONE4,29994429.0,פנימי,USD,2022-03-21,3.0,9.717,1.64841,5.44964346,0.0054947,2035-01-01 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Hyperwise Ventures GP, LP",,מספר שותפות,Hyperwise Ventures Fund,29993895.0,פנימי,USD,2020-10-08,2.94764,10.00429016,0.31846,1.05282876,0.00108038973551722,2032-02-26 00:00:00,,
1329,9763.0,התחייבות להשקעה,Peregrine Ventures Growth GP L.P.,,מספר שותפות,Peregrine Growth,29993946.0,פנימי,USD,2021-03-14,5.99998,19.89593368,1.33199,4.40355894,0.00221999073330244,2029-03-31 00:00:00,,
1329,9763.0,התחייבות להשקעה,Meridia Real Estate IV GP,,"מספר תאגיד או שותפות בחו""ל",Meridia 4,29993417.0,פנימי,EUR,2019-05-07,5.04587,20.258663463,0.81071,3.146122297,0.00160668031479209,2028-05-13 00:00:00,,
1329,9763.0,התחייבות להשקעה,"קרדיטו בע""מ",,ח.פ.,קרדיטו,29993691.0,פנימי,ILS,2020-03-19,80.00096,80.00096,22.2006,22.2006,0.0027750416994996,2028-02-02 00:00:00,,
1329,9763.0,התחייבות להשקעה - קרן בהנזלה,"יסודות אנקס 1 ג',.פי",,ח.פ.,יסודות א אנקס 1,29992728.0,פנימי,ILS,2016-09-29,18.00368,18.00368,6.93172,6.93172,0.00385016841001395,NR,,
1329,9763.0,התחייבות להשקעה,Strategic Value Special Situations Feeder Fund V,,"מספר תאגיד או שותפות בחו""ל",Strategic Value Special Situations Offshore Fund (SVP 5),29994292.0,פנימי,USD,2021-06-17,30.0,97.8,5.44644,18.00593064,0.00181548,2026-09-30 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Fortissimo Capital Fund V GP, LP",,מספר שותפות,Fortissimo 5,29993715.0,פנימי,USD,2020-04-16,3.72195,13.3766883,0.11164,0.36908184,0.000299950294872311,2034-10-01 00:00:00,,
1329,9763.0,התחייבות להשקעה,"OEP IX General Partner, L.P.",,"מספר תאגיד או שותפות בחו""ל",ONE EQUITY IX,28999297.0,פנימי,USD,2024-08-02,10.5129,39.94796871,7.3714,24.3698484,0.00701176649639966,2038-06-30 00:00:00,,
1329,9763.0,התחייבות להשקעה,"KPS INVESTORS VI, LP",,"מספר תאגיד או שותפות בחו""ל",KPS 6,28999281.0,פנימי,USD,2024-09-30,4.02103,14.89389512,3.53005,11.6703453,0.00877896956749887,2037-09-27 00:00:00,,
1329,9763.0,התחייבות להשקעה,Glendower Capital SOF IV (GP) Limited,,"מספר תאגיד או שותפות בחו""ל",Glendower SOF 4,29993274.0,פנימי,USD,2018-12-13,3.99806,15.00471918,0.92674,3.06380244,0.00231797421749548,2031-07-30 00:00:00,,
1329,9763.0,התחייבות להשקעה,Glilot Investment III L.P.,,"מספר תאגיד או שותפות בחו""ל",Glilot 3,29993297.0,פנימי,USD,2018-03-29,0.77867,2.73624638,0.02786,0.09210516,0.000357789564257002,2032-03-29 00:00:00,,
1329,9763.0,התחייבות להשקעה,Kedma Capital III G.P.L.P Limited Partnership,,מספר שותפות,Kedma 3,29993397.0,פנימי,USD,2019-02-13,3.00174,10.91732838,0.95572,3.15961032,0.00318388667905947,2029-03-01 00:00:00,,
1329,9763.0,התחייבות להשקעה,CVC CREDIT PARTNERS EUROPEAN DIRECT LENDING FEEDER FUND IV (E) SCSp,,"מספר תאגיד או שותפות בחו""ל",CVC 4,28999298.0,פנימי,EUR,2025-06-23,71.72709,288.708709959,53.79532,208.763498324,0.00750000034854334,2033-10-13 00:00:00,,
1329,9763.0,התחייבות להשקעה,Pontifax V GP L.P.,,מספר שותפות,Pontifax 5,29992982.0,פנימי,USD,2018-02-14,1.3323,4.7070159,0.09326,0.30831756,0.000699992494182991,2031-02-15 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Thoma Bravo Explore Partners II[-P]9, L.P.",,"מספר תאגיד או שותפות בחו""ל",Thoma Bravo Explore 2,28999124.0,פנימי,USD,2022-05-18,5.0,16.77,3.45,11.4057,0.0069,2035-06-30 00:00:00,,
1329,9763.0,התחייבות להשקעה,"קוגיטו קפיטל פאנד 2 שותף כללי בע""מ",,ח.פ.,COGITO2,28999102.0,פנימי,ILS,2022-02-06,100.8,100.8,63.99566,63.99566,0.00634877579365079,2032-09-22 00:00:00,,
1329,9763.0,התחייבות להשקעה,Reality Debt General Partner Ltd,,ח.פ.,ריאליטי מימון,28999108.0,פנימי,ILS,2022-03-31,108.0,108.0,27.00002,27.00002,0.00250000185185185,2032-12-27 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Fortissimo Capital Fund VI GP, LP",,מספר שותפות,FORTISSIMO 6,28999153.0,פנימי,USD,2023-10-24,7.33333,29.79531979,4.14333,13.69784898,0.00564999802272637,2034-10-24 00:00:00,,
1329,9763.0,התחייבות להשקעה,"Stage One Capital (GP) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",Stage One Annex (Opportunity),28999148.0,פנימי,USD,2021-09-30,4.35713,14.06917277,4.13331,13.66472286,0.00948631323830135,2033-09-30 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Stage One Capital (GP) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",Stage One Annex (Opportunity),28999148.0,פנימי,USD,2021-09-30,36.86014,119.02139206,34.9667,115.5999102,0.00948631774051861,2033-09-30 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Fortissimo Capital Fund VI GP, LP",,מספר שותפות,FORTISSIMO 6,28999153.0,פנימי,USD,2023-10-24,92.66666,376.50463958,52.35666,173.09111796,0.00564999968705033,2034-10-24 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Hyperwise Ventures II GP, LP",,מספר שותפות,Hyperwise Ventures Fund 2,28999157.0,פנימי,USD,2022-11-09,262.0,928.266,151.95458,502.36184148,0.00579979312977099,2034-06-27 00:00:00,,
1329,13211.0,התחייבות להשקעה,Reality Debt General Partner Ltd,,ח.פ.,ריאליטי מימון,28999108.0,פנימי,ILS,2022-03-31,85.37142,85.37142,21.34285,21.34285,0.0024999994143239,2032-12-27 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Israel Secondary Fund III GP, L.P.",,"מספר תאגיד או שותפות בחו""ל",Israel Secondary Fund 3,28999117.0,פנימי,USD,2022-02-08,100.23333,323.15225592,62.64584,207.10714704,0.00625000087296311,2035-02-08 00:00:00,,
1329,13211.0,התחייבות להשקעה,Hetz Ventures III GP,,"מספר תאגיד או שותפות בחו""ל",קרן חץ,28999123.0,פנימי,USD,2022-05-17,58.0,195.054,18.75966,62.01943596,0.00323442413793103,2034-02-15 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Lightspeed General Partner XIV-A (Inception), L.P. ",,"מספר תאגיד או שותפות בחו""ל",Lightspeed XIV-A,28999134.0,פנימי,USD,2022-03-24,12.96,41.74416,1.36081,4.49883786,0.00105000771604938,2034-12-31 00:00:00,,
1329,13211.0,התחייבות להשקעה,"ECV IL GP IV, L.P.",,מספר שותפות,Entree Early Stage 4,28999113.0,פנימי,USD,2022-01-14,36.0,111.996,21.89632,72.38923392,0.00608231111111111,2034-04-01 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Thoma Bravo Explore Partners II[-P]9, L.P.",,"מספר תאגיד או שותפות בחו""ל",Thoma Bravo Explore 2,28999124.0,פנימי,USD,2022-05-18,55.0,184.47,37.95,125.4627,0.0069,2035-06-30 00:00:00,,
1329,13211.0,התחייבות להשקעה,"KPS INVESTORS VI, LP",,"מספר תאגיד או שותפות בחו""ל",KPS 6,28999281.0,פנימי,USD,2024-09-30,35.70551,132.25320904,31.34564,103.62868584,0.00877893636024243,2037-09-27 00:00:00,,
1329,13211.0,התחייבות להשקעה,"OEP IX General Partner, L.P.",,"מספר תאגיד או שותפות בחו""ל",ONE EQUITY IX,28999297.0,פנימי,USD,2024-08-02,102.944,391.1769056,72.18203,238.63379118,0.00701177630556419,2038-06-30 00:00:00,,
1329,13211.0,התחייבות להשקעה,"10D Management II, L.P",,"מספר תאגיד או שותפות בחו""ל",10D,28999106.0,פנימי,USD,2021-12-31,34.0,105.74,16.014,52.942284,0.00471,2035-10-31 00:00:00,,
1329,13211.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER C LP,28999147.0,פנימי,USD,2022-04-27,9.375,30.853125,0.97016,3.20734896,0.00103483733333333,2030-12-06 00:00:00,,
1329,13211.0,התחייבות להשקעה - צמיתה,Value AP Partners II Ltd,,ח.פ.,AP Partners II Soglowek L.P.,28999295.0,פנימי,ILS,2025-05-28,214.22222,214.22222,25.38533,25.38533,0.00118499985669086,NR,,
1329,13211.0,התחייבות להשקעה,"ECV IL OPP GP II, L.P",,מספר שותפות,Entree Early Growth 2,28999112.0,פנימי,USD,2022-01-14,65.0,202.215,26.75148,88.44039288,0.0041156123076923,2030-10-01 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Lightspeed General Partner Opportunity Fund II, L.P. ",,"מספר תאגיד או שותפות בחו""ל",Lightspeed opportunity 2,28999118.0,פנימי,USD,2022-03-31,58.0,184.208,1.15998,3.83489388,0.000199996551724137,2034-12-31 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Lightspeed General Partner XIV-B (Ignite), L.P. ",,"מספר תאגיד או שותפות בחו""ל",Lightspeed XIV-B,28999120.0,פנימי,USD,2022-03-10,15.84,51.81264,1.74233,5.76014298,0.0010999558080808,2034-12-31 00:00:00,,
1329,13211.0,התחייבות להשקעה,Francisco Partners VII ,,מספר שותפות,	Francisco Partners VII[-A] L.P,28999122.0,פנימי,USD,2022-02-17,119.25,380.28825,73.39837,242.65501122,0.00615499958071278,2035-04-30 00:00:00,,
1329,13211.0,התחייבות להשקעה,Value AP Partners II Ltd,,ח.פ.,AP PARTNERS 2,28999163.0,פנימי,ILS,2022-11-22,803.33333,803.33333,561.12832,561.12832,0.00698499986300829,2034-12-28 00:00:00,,
1329,13211.0,התחייבות להשקעה,Zeev Ventures management IX,,"מספר תאגיד או שותפות בחו""ל",ZEEV Ventures 9,28999179.0,פנימי,USD,2022-10-03,7.0,25.081,0.098,0.323988,0.00014,2037-07-01 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Klirmark Fund IV (G.P.), L.P",,"מספר תאגיד או שותפות בחו""ל",Klirmark Opportunity Fund 4,28999218.0,פנימי,ILS,2023-03-15,456.136,456.136,241.75208,241.75208,0.0053,2033-03-13 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Clarion CLO II GP, LP",,מספר שותפות,CLARION 2,28999104.0,פנימי,USD,2022-01-31,14.0,44.73,0.220809999,0.729997856694,0.000157721427857142,2028-05-07 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Lightspeed General Partner Select V, L.P. ",,"מספר תאגיד או שותפות בחו""ל",Lightspeed select 5,28999119.0,פנימי,USD,2022-03-31,29.0,92.104,1.73989,5.75207634,0.000599962068965517,2034-12-31 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Thoma Bravo Discover Partners IV[-P]9, L.P.",,"מספר תאגיד או שותפות בחו""ל",Thoma Bravo Discover 4,28999125.0,פנימי,USD,2022-05-18,66.0,221.364,10.56,34.91136,0.0016,2035-06-30 00:00:00,,
1329,13211.0,התחייבות להשקעה,KPS Special Situations Mid-Cap Fund II,,מספר שותפות,KPS Mid-Cap II,28999282.0,פנימי,USD,2024-09-30,23.80367,88.16879368,23.80367,78.69493302,0.01,2037-09-27 00:00:00,,
1329,13211.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER D LP,28999146.0,פנימי,USD,2022-04-27,15.625,51.421875,1.61689,5.34543834,0.0010348096,2030-12-06 00:00:00,,
1329,13211.0,התחייבות להשקעה,Northwind Debt Fund II GP LLC,,"מספר תאגיד או שותפות בחו""ל",Northwind Debt Fund 2 FEEDER C LP,28999161.0,פנימי,USD,2022-06-13,17.56705,60.430652,0.923939999,3.054545636694,0.000525950571666842,2030-04-13 00:00:00,,
1329,13211.0,התחייבות להשקעה,Northwind Debt Fund II GP LLC,,"מספר תאגיד או שותפות בחו""ל",Northwind Debt Fund 2 FEEDER D LP,28999160.0,פנימי,USD,2022-06-13,21.43294,73.7293136,1.12728,3.72678768,0.000525956774945481,2030-04-12 00:00:00,,
1329,13211.0,התחייבות להשקעה,"Francisco Partners Agility GP III, L.P",,מספר שותפות,"Francisco Partners Agility GP III, L.P",28999121.0,פנימי,USD,2022-02-17,39.75,126.76275,37.70288,124.64572128,0.00948500125786163,2035-04-30 00:00:00,,
1329,13211.0,התחייבות להשקעה,accolade investment associates VIII-F LLC,,"מספר תאגיד או שותפות בחו""ל",Accolade Partners 8-F Feeder (Kleiner Perkins),29994449.0,פנימי,USD,2022-01-13,91.0,283.647,12.74,42.11844,0.0014,2035-01-13 00:00:00,,
1328,2196.0,,,,,,,,,,,,,,,,,
1329,8580.0,,,,,,,,,,,,,,,,,
1328,12138.0,,,,,,,,,,,,,,,,,
1329,12139.0,,,,,,,,,,,,,,,,,
1329,13212.0,,,,,,,,,,,,,,,,,
1328,13819.0,,,,,,,,,,,,,,,,,
1329,13820.0,,,,,,,,,,,,,,,,,
1329,14304.0,,,,,,,,,,,,,,,,,
1329,14305.0,,,,,,,,,,,,,,,,,
1328,14302.0,,,,,,,,,,,,,,,,,
1328,14303.0,,,,,,,,,,,,,,,,,
1329,14854.0,,,,,,,,,,,,,,,,,
1328,14850.0,,,,,,,,,,,,,,,,,
1328,15314.0,,,,,,,,,,,,,,,,,
1329,15313.0,,,,,,,,,,,,,,,,,
