"שם גיליון
(רלוונטי לגיליונות עם עמודה ""מאפיין עיקרי"")",שם עמודה,אפשרות בחירה,הערות והסברים,Unnamed: 4
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",השקעה ואחזקות,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",חברות ללא פעילות ומעטפת,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",חיפושי נפט וגז,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",חשמל,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","כימיה, גומי ופלסטיק",הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",מוליכים למחצה,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",מזון,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",מכשור רפואי,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",מלונאות ותיירות,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",מסחר,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",מתכת ומוצרי בניה,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","נדל""ן מניב בישראל",הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","נדל""ן מניב בחו""ל",הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","עץ, נייר ודפוס",הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",פארמה,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",פודטק,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",ציוד תקשורת,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",קנאביס,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",קלינטק,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",קרנות היי טק,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",קרנות סל,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",רובוטיקה ותלת מימד,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",רשתות שיווק,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",שירותי מידע,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",שירותים,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",שירותים פיננסיים,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",תוכנה ואינטרנט,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",תקשורת ומדיה,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",אחר,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Energy Equipment & Services,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","Oil, Gas & Consumable Fuels",הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Chemicals,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Construction Materials,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Containers & Packaging,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Metals & Mining,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Paper & Forest Products,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Aerospace & Defense,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Building Products,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Construction & Engineering,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Electrical Equipment,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Industrial Conglomerates,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Machinery,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Trading Companies & Distributors,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Commercial Services & Supplies,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Professional Services,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Air Freight & Logistics,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Passenger Airlines,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Marine Transportation,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Ground Transportation,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Transportation Infrastructure,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Automobile Components,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Automobiles,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Household Durables,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Leisure Products,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","Textiles, Apparel & Luxury Goods",הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא","Hotels, Restaurants & Leisure",הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Diversified Consumer Services,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Distributors,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Broadline Retail,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Specialty Retail,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Consumer Staples Distribution & Retail,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Beverages,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Food Products,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Tobacco,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Household Products,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Personal Care Products,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Health Care Equipment & Supplies,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Health Care Providers & Services,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Health Care Technology,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Biotechnology,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Pharmaceuticals,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Life Sciences Tools & Services,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Banks,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Financial Services,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Consumer Finance,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Capital Markets,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Mortgage Real Estate Investment Trusts (REITs),הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",Insurance,הגעת לשדה האחרון בשורה זו,
"תא ללא תוכן, המשך בתא הבא","תא ללא תוכן, המשך בתא הבא",IT Services,הגעת לשדה האחרון בשורה זו,
